Word,FREQcount
rigors,12
rigour,6
rigours,1
rigs,27
rigueur,1
rile,17
riled,74
riles,5
riley,287
riling,3
rill,6
rille,1
rillow,6
rills,1
rim,125
rima,5
rime,6
rimes,4
rimless,1
rimmer,2
rimming,1
rimption,1
rimrock,1
rims,39
rimy,1
rin,56
rincon,13
rind,14
rinds,25
rine,3
ring,4730
ringe,1
ringed,8
ringer,85
ringers,27
ringing,899
ringle,4
ringleader,27
ringleaders,3
ringless,1
ringlets,3
ringmaster,20
rings,1524
ringside,47
ringtail,3
ringtailed,1
ringtails,2
ringtone,4
ringtones,2
ringworm,5
ringy,1
rink,109
rinker,3
rinks,1
rinse,120
rinsed,9
rinses,2
rinsing,3
rio,349
riot,331
rioted,6
rioters,15
rioting,26
riotous,8
riots,121
rip,1028
ripa,4
ripcord,2
ripe,213
riped,5
ripen,14
ripened,5
ripeness,2
ripening,6
ripens,4
riper,3
ripest,2
riping,1
ripoff,5
ripoffs,1
ripost,1
riposte,6
ripped,972
ripper,127
rippers,16
ripping,204
ripple,77
rippled,4
ripples,45
rippling,30
rips,69
riptide,7
riptides,1
rise,1399
risen,79
riser,18
risers,10
rises,205
rising,429
risk,2501
risked,195
riskier,8
riskiest,2
risking,206
risks,332
risky,393
risorius,1
risotto,43
risqu,1
risque,7
rissole,1
rissoles,1
rissom,1
risus,2
rit,6
rita,1063
rite,74
rites,95
ritter,30
ritual,456
ritualistic,27
ritualistically,1
ritualize,1
ritualized,10
ritually,2
rituals,133
ritus,10
ritz,134
ritzes,1
ritziest,1
ritzy,19
riv,10
riva,1
rivage,4
rival,193
rivaled,3
rivaling,5
rivalled,1
rivalries,5
rivalry,54
rivals,62
rive,3
rived,1
riven,1
river,2829
riverbank,34
riverbanks,5
riverbed,22
riverbeds,1
riverboat,20
riverboats,1
riverfront,10
rivers,271
riverside,89
rives,1
rivet,17
riveted,19
riveter,3
riveting,23
rivets,20
riviera,102
rivieras,1
riviere,2
riving,1
rivulet,2
rivulets,2
rix,2
riyals,1
rld,1
rly,1
rm,3
rn,18
ro,97
roach,135
roaches,102
road,5709
roadbed,2
roadblock,101
roadblocks,66
roadhouse,38
roadie,20
roadies,9
roadkill,22
roadmaster,4
roadrunner,21
roadrunners,4
roads,462
roadshow,4
roadside,52
roadsides,1
roadstead,2
roadsteads,1
roadster,18
roadsters,1
roadway,11
roadways,5
roadwork,10
roam,173
roamed,24
roamer,1
roaming,79
roams,22
roan,13
roanoke,8
roar,205
roared,17
roarer,1
roaring,156
roaringly,2
roarings,1
roars,84
roast,499
roasted,86
roaster,3
roasting,39
roasts,13
rob,1188
robbed,782
robber,239
robberies,155
robbers,231
robbery,1175
robbin,29
robbing,331
robbins,128
robe,433
robed,5
rober,1
robert,3222
roberts,544
robes,117
robin,1272
robing,1
robins,19
robinson,385
robles,9
robot,621
robotic,34
robotics,29
robots,230
robs,46
robust,36
robustly,1
roc,15
roche,18
rochelle,179
rochester,33
rochet,3
rock,4394
rockabilly,5
rockabye,4
rockaway,12
rocked,144
rocker,64
rockers,22
rocket,604
rocketed,6
rocketeer,2
rocketing,7
rocketry,1
rockets,207
rockety,1
rockfall,1
rockfalls,1
rockier,1
rockies,41
rocking,223
rockling,1
rockman,4
rocks,1167
rockslide,6
rocky,807
rococo,3
rod,547
rodder,1
rodders,1
rode,530
rodent,92
rodential,1
rodents,51
rodeo,283
rodeos,11
rodham,3
rodman,34
rodney,324
rodriguez,154
rods,92
roe,52
roebuck,56
roebucks,1
roemer,16
roentgen,4
roentgenology,1
roentgens,1
rog,127
rogan,2
roger,2540
rogered,2
rogering,3
rogers,385
rogue,190
rogues,17
roguish,7
roguishly,1
rohan,44
roid,1
roil,1
roiling,3
roister,1
roistered,2
roistering,1
rojak,1
roker,9
roky,6
roland,277
rolando,12
role,929
roleplaying,1
roles,148
roll,3227
rollaway,7
rollback,1
rolled,432
roller,293
rollerblading,9
rollers,82
rollerskating,1
rollick,2
rollicking,5
rolling,1099
rollings,1
rollout,5
rollover,7
rolls,448
rom,208
romaine,11
roman,534
romana,4
romance,792
romanced,12
romancer,3
romances,48
romancing,19
romanesque,3
romanian,42
romanized,1
romano,182
romanos,1
romans,152
romantic,1794
romantical,3
romantically,54
romanticise,2
romanticised,1
romanticism,10
romanticist,2
romanticize,11
romanticized,4
romanticizes,2
romanticizing,4
romantics,12
rome,968
romeo,504
romeos,7
romero,93
romeros,1
romic,1
romney,5
romp,27
romped,2
romper,7
rompers,3
romping,19
roms,1
romulus,52
ronald,215
rond,2
rondo,8
rongeur,2
ronin,8
roo,85
rood,3
roodles,1
roof,1818
roofer,17
roofers,2
roofing,13
roofline,1
roofs,62
rooftop,81
rooftops,45
rooftree,1
roofy,3
rook,71
rooked,10
rooker,12
rookery,4
rookie,252
rookies,60
rooks,41
rooky,4
rool,11
room,22415
roomed,12
roomer,1
roomers,6
roomful,31
roomie,44
roomier,7
roomies,5
roomiest,1
rooming,33
roommate,581
roommates,181
rooms,1326
roomy,20
roon,3
roosevelt,251
roost,45
roosted,2
rooster,197
roosters,16
roosting,5
roosts,2
root,534
rooted,51
rooter,4
rooting,106
rootless,2
rootling,2
roots,325
rooty,7
rope,1158
roped,48
roper,93
ropers,13
ropes,303
ropey,1
roping,19
ropy,1
roque,29
roquefort,19
roquet,3
roquette,1
rorschach,15
rory,2809
ros,9
rosa,258
rosalind,30
rosalyn,4
rosaria,3
rosaries,6
rosario,32
rosary,61
roscoe,94
rose,2704
rosebud,72
rosebuds,13
rosebush,5
rosebushes,11
rosed,1
rosehill,2
rosella,10
rosemary,252
roseola,1
roses,723
rosette,5
rosettes,2
rosewater,2
rosewood,16
roshi,11
rosicrucian,2
rosier,12
rosin,10
ross,1486
rosser,4
roster,110
rosters,8
rostrum,4
rosy,169
rot,394
rota,2
rotarian,3
rotary,27
rotate,98
rotated,19
rotates,10
rotating,57
rotation,149
rotational,7
rotations,9
rotator,14
rotatory,1
rotch,1
rote,6
rotenone,9
rotgut,14
rother,1
roti,1
rotisserie,9
roto,1
rotor,24
rotors,12
rototilled,1
rots,44
rotta,1
rotted,36
rotten,891
rottener,2
rottenest,11
rottenly,1
rottenness,4
rotter,9
rotterdam,16
rotters,1
rotting,166
rottweiler,27
rottweilers,8
rotund,6
rotunda,27
rotundas,1
rouble,2
roubles,14
rouche,2
roue,1
rouen,26
rouge,165
rouged,2
rough,1907
roughage,13
roughed,29
rougher,38
roughest,22
roughhouse,14
roughhousing,7
roughing,29
roughly,160
roughneck,32
roughnecked,1
roughnecking,1
roughnecks,21
roughness,4
roughs,4
roughshod,14
roulette,126
roumanian,1
roun,1
round,3393
roundabout,22
roundabouts,1
rounded,83
roundelay,6
rounder,17
rounders,8
roundhouse,9
rounding,90
roundish,1
roundly,2
roundness,2
rounds,555
roundtable,3
roundtree,16
roundup,58
roundups,2
roundwood,11
roundworms,1
roundy,5
rous,1
rouse,47
roused,11
rouser,1
rouses,2
rousing,25
rousseau,51
roust,21
roustabout,2
roustabouts,1
rousted,10
rousting,11
rousts,1
rout,18
route,1089
routed,37
router,15
routers,11
routes,107
routh,1
routine,1012
routinely,29
routines,57
routing,36
routs,1
roux,4
rove,58
roved,2
rover,170
rovers,9
roves,1
roving,38
row,1343
rowan,86
rowboat,54
rowboats,4
rowdier,2
rowdies,7
rowdy,52
rowed,14
rowel,3
rowels,2
rower,1
rowers,5
rowing,65
rows,92
rox,6
roxy,129
royal,1185
royale,40
royalist,1
royalists,2
royally,26
royals,22
royalties,37
royalty,200
royster,3
rozzers,1
rpm,20
rs,20
rsum,1
rsvp,41
rt,37
rte,4
rub,788
rubaiyat,1
rubbed,138
rubber,714
rubberlike,1
rubberneck,3
rubbernecker,2
rubberneckers,1
rubbernecking,3
rubbernecks,1
rubbers,67
rubbery,9
rubbing,241
rubbings,1
rubbish,285
rubbishy,1
rubble,89
rubdown,31
rubdowns,1
rube,214
rubella,1
rubens,8
rubes,13
rubicon,7
rubies,54
rubin,27
ruble,3
rubles,16
rubout,1
rubric,2
rubrospinal,1
rubs,67
ruby,607
ruching,1
ruck,11
rucked,1
rucker,4
rucks,1
rucksack,8
rucksacks,1
ruckus,75
rud,6
rudd,37
rudder,198
rudderless,4
rudders,3
ruddiness,1
ruddle,7
ruddock,2
ruddy,36
rude,1125
rudely,23
rudeness,43
ruder,9
rudest,6
rudiment,4
rudimentary,34
rudiments,3
rue,90
rues,1
ruff,27
ruffian,28
ruffians,16
ruffin,19
ruffle,29
ruffled,24
ruffles,28
ruffling,6
ruffly,2
ruffs,1
rufus,186
rug,531
rugby,44
rugged,102
ruggedly,3
rugger,3
rugrats,10
rugs,63
ruin,1455
ruinated,1
ruination,24
ruined,1302
ruiner,2
ruing,2
ruining,378
ruinous,5
ruinously,1
ruins,225
rukh,32
rule,2455
ruled,281
ruler,162
rulers,27
rulership,1
rules,3438
ruling,209
rulings,4
rull,1
ruly,1
rum,382
rumania,3
rumanian,7
rumanians,2
rumba,61
rumble,139
rumbled,6
rumbles,30
rumbling,129
rumblings,10
rumbly,6
rumdum,1
rumen,1
ruminant,1
ruminate,5
ruminates,1
ruminating,5
rumination,1
ruminations,1
rummage,40
rummaged,7
rummaging,21
rummies,4
rummiest,1
rummy,74
rumor,531
rumored,59
rumormonger,1
rumormongers,1
rumors,468
rumour,149
rumoured,17
rumours,134
rump,72
rumple,7
rumpled,7
rumpot,1
rumps,5
rumpus,34
rumpy,2
rumrunners,2
rums,1
run,17878
runabout,3
runaround,34
runaway,207
runaways,41
rundle,2
rundown,74
rundowns,1
rune,50
runeless,1
runes,20
rung,71
rungs,6
runic,2
runnel,1
runner,253
runners,106
runneth,21
runnier,1
running,8054
runnings,10
runnion,2
runny,65
runoff,10
runout,2
runover,2
runs,1637
runt,125
runts,10
runty,7
runway,279
runways,17
rupee,2
rupees,10
rupture,66
ruptured,95
ruptures,10
rural,59
rusa,3
ruse,85
rush,1602
rushed,268
rusher,1
rushes,63
rushing,307
rusk,24
ruskin,27
rusky,1
russ,457
russe,10
russel,33
russell,926
russet,8
russia,630
russian,1501
russians,510
rust,127
rusted,36
rustic,40
rustical,22
rusticate,2
rusticated,1
rusticating,1
rusticity,1
rustics,2
rustier,1
rusting,19
rustle,58
rustled,6
rustler,25
rustlers,39
rustles,3
rustling,102
rustlings,1
rustproof,1
rustproofing,1
rusts,4
rusty,657
rut,78
rutabaga,18
rutabagas,3
ruth,1054
rutherford,28
ruthless,211
ruthlessly,18
ruthlessness,5
ruths,4
ruts,4
rutter,7
rutting,9
ryder,67
rye,212
ryen,2
ryes,1
ryke,1
ryokan,1
s,1057301
sa,27
saa,2
sab,3
sabana,1
sabbat,3
sabbath,86
sabbaths,7
sabbatical,48
sabbats,1
sabe,14
saber,41
sabering,1
sabers,12
sabes,19
sabian,58
sabin,2
sabina,19
sabine,11
sabir,12
sable,42
sables,9
sabotage,197
sabotaged,51
sabotaging,33
saboteur,28
saboteurs,15
sabots,1
sabra,18
sabras,3
sabre,9
sabres,13
sabretooth,4
sabreur,1
sac,66
saccharin,3
saccharine,6
sacciform,1
sacculate,2
sachet,3
sachets,3
sack,659
sackcloth,8
sacked,63
sacker,13
sackers,4
sackful,6
sackfuls,1
sacking,8
sacks,108
sacral,3
sacrament,28
sacramental,6
sacramento,73
sacraments,7
sacre,9
sacred,715
sacredness,3
sacrifice,913
sacrificed,224
sacrificers,3
sacrifices,196
sacrificial,29
sacrificing,75
sacrify,1
sacrilege,36
sacrileges,1
sacrilegious,20
sacristan,1
sacristy,4
sacroiliac,8
sacrosanct,8
sacrum,2
sacry,1
sacs,12
sad,3232
sadden,4
saddened,38
saddens,17
sadder,54
saddest,86
saddle,399
saddleback,4
saddlebag,13
saddlebags,16
saddled,63
saddler,2
saddlery,1
saddles,37
saddling,6
sade,53
sadhu,1
sadi,8
sadism,9
sadist,55
sadistic,87
sadistically,3
sadists,14
sadly,240
sadness,244
sadnesses,1
sadomasochism,2
sadomasochist,5
sadomasochistic,7
sadr,1
sae,15
saecula,1
safari,106
safaris,6
safe,7303
safecracker,7
safecracking,5
safegaurds,1
safeguard,48
safeguarded,3
safeguarding,8
safeguards,22
safekeeping,46
safely,566
safeness,1
safer,580
safes,22
safest,129
safetied,1
safeties,10
safety,1649
safeway,16
saffian,1
safflower,2
saffron,31
sag,41
saga,40
sagacious,2
sagacity,1
sagan,8
sagas,3
sage,89
sagebrush,15
sagely,1
sager,2
sages,12
sagesse,3
sagged,1
sagger,1
sagging,16
saggy,29
sagittal,4
sagittarius,14
sags,5
saguaro,7
sah,3
sahara,72
sahib,64
sahibs,2
sai,22
saic,1
said,56531
saigon,212
sail,701
sailboarders,1
sailboat,82
sailboats,11
sailcloth,2
sailed,186
sailfish,2
sailing,480
sailings,2
sailmaker,5
sailor,632
sailorman,4
sailors,223
sails,164
saily,1
saim,1
saint,914
saintdom,1
sainte,2
sainted,31
sainthood,11
saintly,17
saints,181
saith,15
sakai,6
sake,3272
sakes,607
saki,25
sal,400
sala,11
salaam,28
salaams,1
salable,1
salacious,10
salad,868
salade,4
saladin,26
salads,218
salamander,8
salamanders,5
salami,114
salamis,8
salaried,9
salaries,52
salary,548
salat,3
salchow,2
sale,1295
saleable,2
salem,62
saleratus,1
sales,648
salesgirl,21
salesgirls,1
saleslady,8
salesman,532
salesmanship,11
salesmen,98
salespeople,12
salesperson,17
salespersons,1
saleswoman,15
saleswomen,2
salicylate,2
salicylic,1
salient,13
salina,20
salinas,23
saline,175
salinity,2
salisbury,39
salish,5
saliva,135
salivary,5
salivate,4
salivated,3
salivates,2
salivating,16
sall,2
salle,29
sallow,6
sally,1352
salma,1
salmon,334
salmonberries,1
salmonella,27
salmons,2
salome,30
salomon,8
salon,234
salons,22
saloon,262
saloonkeeper,1
saloons,29
salsa,109
salt,995
saltatory,1
saltboxes,1
salted,29
salter,6
saltery,1
saltgrass,4
saltier,5
salties,1
saltiest,1
saltine,10
saltines,14
salting,10
saltpan,1
saltpeter,20
saltpetre,3
salts,73
saltshaker,6
saltshakers,1
saltwater,31
salty,127
salubrious,9
salud,58
salus,3
salutary,2
salutation,6
salutations,34
salutatorian,4
salute,370
saluted,14
salutes,19
saluting,40
salvador,103
salvage,210
salvageable,13
salvaged,22
salvagers,1
salvaging,14
salvarsan,1
salvation,256
salve,29
salver,5
salves,1
salving,1
salvo,19
salvoed,2
salvor,3
salvos,2
salvy,2
sam,6281
saman,2
samara,3
samaria,1
samaritan,58
samaritans,8
samba,29
sambas,2
sambo,20
sambos,2
sambuca,10
sambucas,1
same,21276
samel,9
samen,1
sameness,8
sammy,704
samoa,3
samoan,8
samoans,3
samosa,1
samosas,9
samovar,7
samovars,1
sampan,13
sampans,1
sample,744
sampled,24
sampler,16
samplers,6
samples,442
sampling,37
samplings,1
samsara,1
samson,371
samsonite,11
samuel,344
samurai,160
samurais,3
san,2543
sanatarium,1
sanatorium,27
sanatory,1
sancho,48
sanctified,20
sanctifies,4
sanctify,5
sanctifying,2
sanctimonious,42
sanctimony,2
sanction,43
sanctioned,57
sanctioning,1
sanctions,34
sanctity,84
sanctorium,3
sanctuaries,5
sanctuary,220
sanctum,33
sanctums,1
sanctus,7
sand,1035
sandal,11
sandalled,1
sandals,88
sandalwood,13
sandbag,19
sandbagged,8
sandbagging,8
sandbags,11
sandbank,2
sandbanks,1
sandbar,3
sandbars,3
sandblaster,1
sandblasting,2
sandbox,54
sandboxes,4
sandcastle,4
sandcastles,4
sanded,14
sander,27
sanders,220
sandglass,1
sandhill,1
sandhogs,3
sandier,2
sanding,12
sandlot,11
sandman,124
sandmen,6
sandpaper,22
sandpapered,1
sandpapering,1
sandpiper,8
sandpits,1
sandra,371
sandrock,14
sands,108
sandstone,16
sandstorm,42
sandstorms,3
sandwich,1118
sandwiched,12
sandwiches,490
sandworms,2
sandy,1186
sane,281
sanely,1
saner,10
sanest,12
sanforized,2
sang,419
sangamon,2
sanger,3
sangfroid,2
sangha,3
sangria,8
sanguine,7
sanhedrin,2
sanitarium,115
sanitariums,2
sanitary,44
sanitation,60
sanitise,1
sanitised,1
sanitises,1
sanitize,7
sanitized,9
sanitizer,1
sanitizes,1
sanitorium,2
sanity,139
sank,110
sanka,56
sans,24
sanskrit,20
sant,11
santa,2381
santee,12
santiago,166
santos,197
santy,31
sao,25
sap,178
saphead,1
saphenous,9
sapience,1
sapiens,29
sapin,2
sapling,9
saplings,4
sapo,1
saponification,2
saponified,1
sapped,8
sapper,2
sappers,5
sapphic,2
sapphire,61
sapphires,15
sappho,7
sappily,1
sapping,1
sappy,43
saps,35
sapsucker,3
sapsuckers,1
sar,6
saracen,38
saracens,11
sarah,2200
saran,46
saratoga,41
sarcasm,146
sarcasms,1
sarcastic,133
sarcastically,11
sarcoma,8
sarcophagi,4
sarcophagus,31
sard,1
sardine,46
sardines,162
sardinia,22
sardinian,2
sardonic,5
sare,5
sargasso,4
sarge,683
sari,22
sarin,12
saris,1
sark,304
sarkit,1
sarks,1
sarmatian,6
sarnies,1
sarong,7
sarongs,2
sarsaparilla,38
sart,6
sartain,26
sartorial,6
sartorially,1
sasa,3
sash,58
sashay,10
sashayed,3
sashaying,4
sashes,11
sashimi,28
saskatchewan,8
saskatoon,1
sass,47
sassafras,32
sassed,1
sassing,12
sassy,164
sat,1459
satai,2
satan,409
satanic,69
satanism,22
satanist,11
satanists,21
satay,6
satchel,75
satchels,5
sate,4
sated,5
sateen,1
satellite,798
satellited,1
satellites,163
sates,2
sati,7
satiate,3
satiated,3
satiety,3
satin,133
satins,7
satinwood,1
satiny,2
satire,33
satiric,2
satirical,9
satirise,1
satirist,5
satirists,1
satirize,1
satirized,1
satisfaction,355
satisfactions,5
satisfactorily,13
satisfactory,153
satisfied,791
satisfies,38
satisfy,286
satisfying,129
sativa,9
satsuma,5
saturate,10
saturated,43
saturates,5
saturating,1
saturation,28
saturday,2423
saturdays,79
saturn,77
satyagraha,1
satyr,29
satyriasis,1
satyrs,5
sau,13
sauce,795
saucebox,1
sauced,4
sauceless,1
saucepan,8
saucepans,2
saucer,140
saucers,58
sauces,25
saucier,9
saucily,1
sauciness,1
saucy,62
saudi,41
saudis,6
sauerbraten,2
sauerkraut,51
saul,104
sault,1
sauna,69
saunas,5
saunders,411
saunter,8
sauntered,6
sauntering,3
saunters,3
saur,2
saurian,6
saurians,9
saury,1
sausage,397
sausages,130
saut,1
saute,3
sauteed,5
sauternes,1
sav,2
savage,365
savaged,6
savagely,17
savageries,1
savagerous,1
savagery,14
savages,199
savaging,2
savanna,3
savannah,77
savannahs,1
savannas,1
savant,24
savants,1
save,8278
saved,3558
saveloy,1
saver,31
savers,11
saves,263
savile,14
savin,41
saving,1536
savings,384
savior,173
saviors,11
saviour,59
saviours,3
savor,48
savored,5
savoring,13
savors,1
savory,11
savour,20
savoured,2
savouring,3
savoury,4
savoy,28
savoyard,2
savvy,54
saw,20527
sawbones,9
sawbuck,20
sawdust,30
sawed,28
sawhorse,1
sawhorses,3
sawing,29
sawmill,21
sawmills,1
sawn,6
saws,24
sawteeth,1
sawtooth,11
sawyer,334
sawyers,1
sax,64
saxes,1
saxitoxin,1
saxon,130
saxons,65
saxony,7
saxophone,86
saxophones,6
saxophonist,6
say,83629
sayer,23
sayers,40
sayest,6
sayid,189
saying,14874
sayings,37
sayonara,84
says,16356
sayst,1
sazerac,1
sb,4
sc,17
scab,32
scabbard,11
scabbed,1
scabbing,5
scabby,18
scabies,1
scabland,1
scabrous,1
scabs,16
scads,12
scaffold,28
scaffolded,1
scaffolder,2
scaffolding,12
scaffolds,2
scag,21
scaglia,3
scags,1
scala,14
scalable,2
scalars,1
scalary,2
scalawag,6
scalawags,2
scald,14
scalded,19
scalding,20
scalds,1
scale,485
scaled,17
scalene,1
scaler,7
scales,103
scalier,1
scaliger,8
scaling,10
scallion,8
scallions,5
scallop,9
scalloped,2
scallopini,4
scallops,21
scallywag,3
scallywags,3
scaloppine,1
scalp,188
scalped,39
scalpel,161
scalpels,18
scalper,14
scalpers,3
scalping,16
scalps,31
scaly,16
scam,313
scambling,1
scammed,17
scamming,38
scamp,90
scamped,1
scamper,13
scampered,7
scampering,8
scampers,2
scampi,20
scamps,7
scams,40
scan,480
scandal,414
scandalise,2
scandalising,2
scandalize,1
scandalized,5
scandalmonger,1
scandalmongers,2
scandalous,46
scandals,38
scandia,1
scandinavia,14
scandinavian,35
scandinavians,3
scandium,1
scanned,79
scanner,150
scanners,113
scanning,119
scans,85
scansion,1
scant,12
scantily,4
scanty,1
scap,3
scape,9
scaped,1
scapegoat,56
scapegoated,1
scapegoating,2
scapegoats,10
